user_id,txn_date,txn_amount,channel,txn_type,txn_id
U102436,2025-07-01,721.25,Agent,topup,T029238
U101329,2025-05-15,10.39,USSD,bill,T029239
U101464,2025-07-18,9.3,App,topup,T029240
U102767,2025-05-22,192.91,App,topup,T029241
U101987,2025-05-22,220.0,Agent,bill,T029242
U102417,2025-05-16,429.26,USSD,bill,T029243
U102903,2025-05-29,445.52,App,loan,T029244
U101068,2025-05-08,221.39,Agent,send,T029245
U102866,2025-06-05,872.5,App,topup,T029246
U102626,2025-07-21,852.21,App,bill,T029247
U100916,2025-07-10,108.77,App,bill,T029248
U101769,2025-06-05,119.35,USSD,loan,T029249
U100829,2025-05-06,869.23,USSD,topup,T029250
U101738,2025-06-22,143.15,Agent,send,T029251
U100169,2025-06-02,409.44,App,send,T029252
U101973,2025-06-29,849.07,USSD,bill,T029253
U101229,2025-07-10,513.3,USSD,loan,T029254
U100611,2025-05-24,397.99,USSD,bill,T029255
U102789,2025-06-21,766.2,USSD,loan,T029256
U101178,2025-05-24,443.42,USSD,loan,T029257
U102022,2025-06-25,139.39,USSD,loan,T029258
U102212,2025-06-11,824.58,App,send,T029259
U101093,2025-07-16,209.67,Agent,loan,T029260
U101024,2025-06-06,955.12,Agent,loan,T029261
U100834,2025-05-02,469.73,App,bill,T029262
U100235,2025-06-14,199.63,Agent,send,T029263
U100808,2025-07-27,70.65,Agent,loan,T029264
U101884,2025-05-20,542.77,USSD,bill,T029265
U101751,2025-05-29,251.67,Agent,loan,T029266
U102425,2025-05-28,901.28,App,loan,T029267
U100597,2025-07-16,500.38,Agent,loan,T029268
U101247,2025-06-06,853.75,USSD,send,T029269
U101177,2025-07-21,960.34,Agent,send,T029270
U101130,2025-06-14,833.72,Agent,loan,T029271
U100043,2025-07-07,873.75,USSD,bill,T029272
U101484,2025-05-24,111.61,Agent,send,T029273
U101492,2025-06-06,285.95,USSD,send,T029274
U100250,2025-05-17,217.23,Agent,loan,T029275
U102497,2025-07-09,847.67,USSD,loan,T029276
U102296,2025-05-11,135.24,Agent,bill,T029277
U102663,2025-06-02,919.2,Agent,bill,T029278
U100790,2025-07-11,173.13,Agent,topup,T029279
U102161,2025-06-30,391.36,App,loan,T029280
U100269,2025-06-24,242.34,USSD,topup,T029281
U101706,2025-06-03,199.04,Agent,bill,T029282
U101601,2025-06-21,268.08,App,send,T029283
U101570,2025-05-27,856.96,USSD,send,T029284
U101972,2025-07-02,749.8,USSD,bill,T029285
U102201,2025-05-07,939.2,Agent,bill,T029286
U102640,2025-07-28,537.23,Agent,send,T029287
U100414,2025-06-29,325.07,App,bill,T029288
U100137,2025-06-16,429.81,Agent,topup,T029289
U102603,2025-05-25,948.74,App,loan,T029290
U101700,2025-07-10,647.07,USSD,bill,T029291
U101291,2025-07-28,28.42,App,topup,T029292
U102271,2025-06-28,521.22,Agent,send,T029293
U101442,2025-05-11,438.8,USSD,bill,T029294
U100937,2025-06-10,71.4,App,send,T029295
U100249,2025-05-06,332.02,App,bill,T029296
U101098,2025-06-11,857.63,App,bill,T029297
U100575,2025-04-30,684.78,USSD,loan,T029298
U100525,2025-06-01,301.41,USSD,send,T029299
U100351,2025-05-01,72.71,App,topup,T029300
U101413,2025-05-15,845.88,USSD,loan,T029301
U102075,2025-07-26,429.57,USSD,send,T029302
U102515,2025-05-16,386.7,Agent,bill,T029303
U102582,2025-05-07,973.26,App,bill,T029304
U101036,2025-06-18,781.19,Agent,bill,T029305
U102456,2025-07-03,308.15,App,send,T029306
U102680,2025-05-09,669.21,USSD,bill,T029307
U102201,2025-06-08,799.48,USSD,topup,T029308
U101354,2025-06-23,990.0,USSD,topup,T029309
U102403,2025-06-22,161.49,App,loan,T029310
U102951,2025-05-06,910.61,USSD,bill,T029311
U102535,2025-07-01,908.36,USSD,bill,T029312
U102513,2025-07-19,433.22,Agent,topup,T029313
U102874,2025-05-27,563.71,USSD,loan,T029314
U101718,2025-07-25,428.1,USSD,send,T029315
U100644,2025-05-09,864.24,USSD,send,T029316
U101536,2025-05-22,476.6,Agent,topup,T029317
U100890,2025-07-15,539.04,USSD,bill,T029318
U100391,2025-07-13,794.46,App,bill,T029319
U101126,2025-05-29,967.49,App,loan,T029320
U101013,2025-07-20,42.42,Agent,topup,T029321
U102103,2025-05-26,895.69,Agent,bill,T029322
U102290,2025-07-03,102.26,Agent,topup,T029323
U100041,2025-06-15,741.74,USSD,send,T029324
U102606,2025-06-06,296.7,Agent,loan,T029325
U100816,2025-07-06,660.01,App,loan,T029326
U100874,2025-07-25,124.33,USSD,loan,T029327
U100439,2025-05-05,362.62,Agent,topup,T029328
U102893,2025-07-07,784.86,USSD,send,T029329
U102798,2025-06-26,573.01,Agent,send,T029330
U100122,2025-05-24,183.72,USSD,topup,T029331
U102602,2025-07-18,546.13,USSD,send,T029332
U100700,2025-06-23,684.31,App,send,T029333
U100732,2025-05-19,895.09,Agent,send,T029334
U100748,2025-07-06,309.47,App,bill,T029335
U102190,2025-06-16,494.9,App,loan,T029336
U102138,2025-07-17,834.81,App,loan,T029337
U102138,2025-06-12,54.28,Agent,send,T029338
U101577,2025-05-27,110.7,App,loan,T029339
U100559,2025-05-02,631.36,App,send,T029340
U100459,2025-07-10,335.77,USSD,loan,T029341
U101216,2025-05-12,749.5,App,bill,T029342
U101349,2025-06-26,511.45,Agent,send,T029343
U102968,2025-07-17,908.85,USSD,loan,T029344
U100895,2025-07-08,401.92,App,send,T029345
U102349,2025-07-22,69.14,USSD,loan,T029346
U101926,2025-05-12,104.07,USSD,send,T029347
U101022,2025-06-21,830.08,USSD,send,T029348
U101543,2025-06-08,876.31,USSD,loan,T029349
U100055,2025-05-28,171.89,Agent,loan,T029350
U102114,2025-07-03,119.54,App,send,T029351
U101057,2025-06-30,926.77,USSD,loan,T029352
U102142,2025-05-23,435.4,USSD,loan,T029353
U100249,2025-05-19,46.53,App,topup,T029354
U101532,2025-07-13,708.96,App,loan,T029355
U102641,2025-05-02,810.85,App,send,T029356
U101190,2025-07-17,204.0,App,send,T029357
U102005,2025-05-14,712.59,App,send,T029358
U101345,2025-06-10,878.14,Agent,loan,T029359
U101658,2025-07-21,559.08,App,topup,T029360
U100781,2025-06-30,522.66,App,loan,T029361
U100822,2025-06-02,108.89,USSD,bill,T029362
U102846,2025-07-11,872.58,App,topup,T029363
U100618,2025-05-02,188.39,App,send,T029364
U101457,2025-06-24,421.4,USSD,bill,T029365
U102029,2025-07-09,992.19,Agent,loan,T029366
U102522,2025-07-01,386.81,Agent,bill,T029367
U100135,2025-06-25,991.92,Agent,topup,T029368
U102876,2025-06-06,34.63,USSD,loan,T029369
U102150,2025-07-07,973.85,App,topup,T029370
U102990,2025-07-18,651.28,Agent,bill,T029371
U102165,2025-05-18,549.77,App,loan,T029372
U101429,2025-05-11,714.87,App,bill,T029373
U101811,2025-06-23,883.32,USSD,loan,T029374
U102579,2025-07-25,469.01,USSD,send,T029375
U102037,2025-05-18,152.03,Agent,bill,T029376
U102246,2025-06-09,472.42,Agent,send,T029377
U101064,2025-06-05,487.1,USSD,send,T029378
U102744,2025-06-12,131.43,Agent,topup,T029379
U101093,2025-06-13,900.01,USSD,bill,T029380
U100663,2025-05-11,85.8,Agent,bill,T029381
U100860,2025-06-27,327.29,USSD,send,T029382
U100978,2025-07-11,77.62,App,loan,T029383
U102173,2025-06-05,148.05,App,loan,T029384
U101412,2025-06-09,946.66,Agent,bill,T029385
U101169,2025-06-09,759.48,App,send,T029386
U101510,2025-06-11,694.8,App,bill,T029387
U101361,2025-05-07,223.21,USSD,topup,T029388
U101256,2025-04-30,878.26,Agent,loan,T029389
U100834,2025-05-13,15.4,USSD,bill,T029390
U101580,2025-05-30,644.53,App,topup,T029391
U101932,2025-07-11,594.71,USSD,topup,T029392
U102460,2025-06-07,778.17,USSD,loan,T029393
U101636,2025-07-27,941.22,Agent,bill,T029394
U102407,2025-05-23,46.9,App,bill,T029395
U101206,2025-05-26,350.34,App,topup,T029396
U101955,2025-05-16,247.14,App,loan,T029397
U101027,2025-07-17,576.83,App,topup,T029398
U100615,2025-07-28,795.58,USSD,bill,T029399
U102368,2025-05-03,481.33,Agent,send,T029400
U101598,2025-05-13,240.91,USSD,loan,T029401
U102606,2025-07-16,748.09,Agent,send,T029402
U102209,2025-07-21,909.55,App,send,T029403
U102405,2025-07-20,28.48,Agent,topup,T029404
U102416,2025-05-12,92.22,USSD,topup,T029405
U100298,2025-05-12,867.47,USSD,topup,T029406
U101641,2025-07-05,327.61,App,topup,T029407
U101483,2025-07-06,10.06,USSD,loan,T029408
U102655,2025-05-21,604.57,Agent,bill,T029409
U100514,2025-05-26,501.55,USSD,loan,T029410
U101401,2025-06-28,351.02,Agent,send,T029411
U101864,2025-06-26,215.1,USSD,bill,T029412
U101859,2025-06-21,425.1,Agent,send,T029413
U102781,2025-05-03,221.95,App,send,T029414
U101054,2025-05-07,336.52,Agent,loan,T029415
U102600,2025-07-26,349.77,App,send,T029416
U100379,2025-05-20,718.91,App,topup,T029417
U102421,2025-07-09,164.72,USSD,topup,T029418
U102664,2025-06-11,139.94,Agent,send,T029419
U100541,2025-06-10,89.75,App,bill,T029420
U100867,2025-06-22,606.71,USSD,send,T029421
U102249,2025-05-21,534.32,Agent,send,T029422
U101150,2025-07-25,371.26,App,send,T029423
U100039,2025-06-09,122.41,Agent,bill,T029424
U100361,2025-06-16,429.59,Agent,send,T029425
U102048,2025-06-03,702.17,USSD,bill,T029426
U101422,2025-06-28,742.19,USSD,send,T029427
U101532,2025-07-10,604.37,App,loan,T029428
U102558,2025-05-01,901.39,App,topup,T029429
U100311,2025-05-09,48.22,Agent,send,T029430
U100947,2025-06-15,731.0,Agent,loan,T029431
U101005,2025-07-22,751.06,Agent,send,T029432
U100126,2025-06-12,278.95,Agent,topup,T029433
U101144,2025-06-28,75.49,USSD,loan,T029434
U101356,2025-05-07,671.25,App,loan,T029435
U100930,2025-05-31,638.7,App,topup,T029436
U100911,2025-05-14,766.71,USSD,send,T029437
U102253,2025-06-30,318.1,USSD,topup,T029438
U101576,2025-05-29,725.0,USSD,send,T029439
U101484,2025-05-26,68.91,App,topup,T029440
U101150,2025-07-18,802.13,USSD,topup,T029441
U100721,2025-06-08,209.74,USSD,send,T029442
U102429,2025-05-11,839.04,Agent,loan,T029443
U101163,2025-05-26,151.01,Agent,send,T029444
U102207,2025-05-28,653.05,App,send,T029445
U101575,2025-05-02,599.03,USSD,topup,T029446
U101289,2025-06-28,943.14,Agent,topup,T029447
U100997,2025-05-15,957.83,Agent,send,T029448
U101619,2025-05-20,514.11,Agent,topup,T029449
U101366,2025-05-23,908.53,Agent,loan,T029450
U102986,2025-07-14,600.79,App,send,T029451
U100181,2025-07-22,477.84,Agent,bill,T029452
U100550,2025-06-03,9.48,Agent,topup,T029453
U101143,2025-05-06,95.71,App,bill,T029454
U102047,2025-06-13,872.87,Agent,topup,T029455
U100027,2025-05-29,861.8,USSD,send,T029456
U102561,2025-07-21,563.22,Agent,topup,T029457
U100943,2025-06-07,671.84,USSD,loan,T029458
U101509,2025-07-27,726.29,USSD,topup,T029459
U100984,2025-06-04,966.27,App,bill,T029460
U101579,2025-06-11,843.02,USSD,loan,T029461
U101775,2025-07-24,259.83,Agent,loan,T029462
U100084,2025-05-29,91.31,USSD,send,T029463
U101578,2025-05-13,947.48,App,topup,T029464
U101593,2025-07-23,29.75,USSD,send,T029465
U102916,2025-07-17,118.91,App,topup,T029466
U100354,2025-06-05,919.11,USSD,bill,T029467
U102132,2025-07-17,292.77,Agent,loan,T029468
U102435,2025-05-05,883.31,Agent,bill,T029469
U102622,2025-05-10,763.15,Agent,send,T029470
U101303,2025-06-22,97.5,Agent,topup,T029471
U100001,2025-06-06,224.53,USSD,topup,T029472
U101284,2025-05-23,65.22,Agent,bill,T029473
U102710,2025-06-16,314.35,USSD,send,T029474
U100980,2025-07-11,196.95,Agent,bill,T029475
U102688,2025-05-12,518.52,USSD,bill,T029476
U102139,2025-06-05,334.77,USSD,send,T029477
U100055,2025-05-21,70.43,App,bill,T029478
U102985,2025-05-06,549.83,App,bill,T029479
U101802,2025-06-24,14.14,Agent,send,T029480
U100493,2025-06-25,218.36,Agent,topup,T029481
U100217,2025-07-14,538.33,Agent,topup,T029482
U101912,2025-07-11,755.27,App,topup,T029483
U100863,2025-06-03,729.38,App,send,T029484
U101000,2025-07-10,717.65,USSD,topup,T029485
U100753,2025-07-26,968.43,USSD,loan,T029486
U102401,2025-07-01,721.67,Agent,bill,T029487
U102006,2025-06-06,361.71,App,send,T029488
U101249,2025-07-25,502.24,Agent,send,T029489
U101148,2025-06-28,123.53,Agent,bill,T029490
U101654,2025-06-30,694.51,USSD,send,T029491
U100423,2025-06-01,6.2,App,send,T029492
U101543,2025-06-03,783.11,Agent,topup,T029493
U101464,2025-06-25,105.4,USSD,topup,T029494
U102004,2025-07-12,538.41,USSD,send,T029495
U101142,2025-05-15,191.84,App,bill,T029496
U102295,2025-07-01,514.79,USSD,loan,T029497
U102037,2025-05-17,885.0,USSD,loan,T029498
U100251,2025-06-16,916.34,App,topup,T029499
U100578,2025-07-05,37.83,Agent,loan,T029500
U101431,2025-06-11,197.11,App,loan,T029501
U100715,2025-06-05,312.33,USSD,loan,T029502
U100762,2025-07-21,530.98,App,loan,T029503
U102299,2025-07-24,458.56,USSD,loan,T029504
U101836,2025-05-25,886.78,USSD,loan,T029505
U101778,2025-07-17,644.9,Agent,send,T029506
U101231,2025-05-08,409.44,App,loan,T029507
U100029,2025-05-28,311.53,USSD,bill,T029508
U100876,2025-06-28,838.39,Agent,bill,T029509
U100392,2025-05-04,89.47,Agent,bill,T029510
U102150,2025-05-02,480.18,App,loan,T029511
U100535,2025-05-21,479.06,App,send,T029512
U101118,2025-07-22,158.29,Agent,bill,T029513
U102228,2025-07-15,277.69,USSD,topup,T029514
U100395,2025-07-28,946.93,USSD,loan,T029515
U101639,2025-07-18,494.22,App,loan,T029516
U100826,2025-06-22,672.3,USSD,send,T029517
U102549,2025-05-31,572.09,App,send,T029518
U102874,2025-04-30,936.93,USSD,bill,T029519
U100340,2025-05-17,798.88,Agent,loan,T029520
U100564,2025-07-11,468.59,App,send,T029521
U100428,2025-07-16,262.18,Agent,send,T029522
U100923,2025-06-01,260.39,App,send,T029523
U102256,2025-06-02,337.13,USSD,topup,T029524
U102348,2025-05-06,481.01,USSD,bill,T029525
U101389,2025-07-09,369.48,Agent,send,T029526
U102576,2025-07-09,467.76,USSD,topup,T029527
U101806,2025-05-20,792.03,App,send,T029528
U102292,2025-07-19,895.11,Agent,send,T029529
U100161,2025-07-14,998.44,USSD,send,T029530
U101041,2025-05-26,876.04,App,bill,T029531
U101380,2025-07-14,857.99,Agent,bill,T029532
U101501,2025-05-28,699.64,USSD,send,T029533
U100359,2025-07-28,462.12,App,bill,T029534
U101888,2025-07-05,759.79,Agent,topup,T029535
U102176,2025-05-24,793.15,Agent,bill,T029536
U102492,2025-07-23,468.27,Agent,topup,T029537
U100181,2025-06-22,218.71,USSD,loan,T029538
U100780,2025-06-07,402.72,Agent,send,T029539
U101001,2025-06-15,677.54,Agent,loan,T029540
U100850,2025-05-13,258.63,App,loan,T029541
U102680,2025-05-17,468.82,App,bill,T029542
U100051,2025-06-20,413.14,Agent,send,T029543
U101743,2025-07-27,951.42,USSD,send,T029544
U102388,2025-06-21,548.4,Agent,bill,T029545
U101321,2025-05-22,109.77,USSD,topup,T029546
U101825,2025-06-24,949.27,USSD,send,T029547
U100144,2025-04-30,862.43,USSD,loan,T029548
U102700,2025-05-29,645.33,Agent,topup,T029549
U101167,2025-06-14,116.84,Agent,loan,T029550
U102784,2025-07-12,658.63,USSD,send,T029551
U100593,2025-05-23,46.74,Agent,loan,T029552
U101694,2025-05-22,603.17,USSD,send,T029553
U102129,2025-05-06,931.29,Agent,topup,T029554
U101305,2025-05-24,659.7,App,bill,T029555
U100370,2025-07-28,351.84,USSD,send,T029556
U102506,2025-06-04,709.42,USSD,topup,T029557
U101235,2025-05-26,228.53,Agent,bill,T029558
U101279,2025-06-05,518.04,Agent,loan,T029559
U102248,2025-07-09,400.69,App,send,T029560
U100926,2025-07-10,450.99,App,topup,T029561
U100303,2025-07-06,537.93,App,topup,T029562
U100641,2025-05-08,180.5,App,loan,T029563
U100278,2025-06-05,988.89,USSD,topup,T029564
U102221,2025-07-05,441.81,USSD,bill,T029565
U102113,2025-06-15,835.73,App,loan,T029566
U100858,2025-05-28,54.86,App,topup,T029567
U102731,2025-06-25,462.29,App,bill,T029568
U101520,2025-07-19,748.76,Agent,bill,T029569
U101101,2025-05-19,923.44,App,send,T029570
U100189,2025-05-14,96.41,Agent,send,T029571
U101694,2025-06-03,982.02,Agent,loan,T029572
U102985,2025-05-09,389.75,Agent,bill,T029573
U101011,2025-05-11,475.01,App,send,T029574
U102100,2025-05-25,983.8,Agent,bill,T029575
U101311,2025-07-06,435.94,Agent,bill,T029576
U101850,2025-07-14,649.74,Agent,bill,T029577
U101091,2025-06-26,953.63,App,topup,T029578
U100504,2025-06-13,504.13,Agent,loan,T029579
U100098,2025-06-20,253.82,App,topup,T029580
U101271,2025-06-19,695.26,Agent,topup,T029581
U102776,2025-06-14,396.04,USSD,send,T029582
U101338,2025-06-26,281.65,App,bill,T029583
U102989,2025-07-18,708.48,App,bill,T029584
U100227,2025-05-30,943.91,Agent,send,T029585
U102894,2025-05-20,201.48,USSD,topup,T029586
U102194,2025-05-06,181.85,App,topup,T029587
U101446,2025-05-13,87.09,App,topup,T029588
U102994,2025-07-23,944.75,USSD,loan,T029589
U102198,2025-07-05,808.57,USSD,topup,T029590
U101209,2025-04-30,534.74,App,bill,T029591
U102685,2025-05-28,100.19,USSD,send,T029592
U102020,2025-05-01,76.74,Agent,topup,T029593
U102316,2025-06-25,471.54,USSD,topup,T029594
U100874,2025-05-31,540.12,App,bill,T029595
U101657,2025-05-27,200.48,USSD,topup,T029596
U101723,2025-05-23,325.46,USSD,topup,T029597
U100951,2025-06-11,589.09,App,topup,T029598
U101788,2025-06-17,336.12,App,bill,T029599
U102587,2025-07-02,526.13,USSD,loan,T029600
U102235,2025-06-11,570.41,USSD,bill,T029601
U100617,2025-06-10,892.49,Agent,bill,T029602
U101566,2025-05-09,90.47,Agent,send,T029603
U102610,2025-06-18,848.76,Agent,loan,T029604
U100559,2025-05-18,310.33,Agent,bill,T029605
U100264,2025-05-05,305.74,USSD,bill,T029606
U101803,2025-07-06,186.4,Agent,send,T029607
U102185,2025-06-20,843.46,Agent,topup,T029608
U102622,2025-07-17,938.99,App,send,T029609
U100773,2025-06-05,442.24,App,loan,T029610
U101846,2025-06-17,541.37,Agent,bill,T029611
U101778,2025-05-05,115.05,App,loan,T029612
U101365,2025-05-05,446.5,App,bill,T029613
U102143,2025-05-09,165.05,Agent,loan,T029614
U102549,2025-07-09,580.93,Agent,topup,T029615
U102851,2025-07-06,115.02,USSD,loan,T029616
U102377,2025-06-21,109.96,Agent,bill,T029617
U100351,2025-06-15,243.79,USSD,loan,T029618
U100243,2025-05-23,684.77,USSD,loan,T029619
U101427,2025-05-08,205.41,App,send,T029620
U100095,2025-05-30,520.73,Agent,loan,T029621
U100119,2025-05-20,962.78,USSD,send,T029622
U101994,2025-06-25,48.83,USSD,send,T029623
U102004,2025-05-08,189.38,USSD,loan,T029624
U101586,2025-05-31,812.44,App,bill,T029625
U102823,2025-05-08,583.96,USSD,topup,T029626
U102802,2025-05-06,725.7,Agent,bill,T029627
U100229,2025-05-24,332.44,Agent,loan,T029628
U102214,2025-05-22,310.51,App,bill,T029629
U102773,2025-06-11,958.28,Agent,loan,T029630
U101687,2025-06-15,162.31,Agent,loan,T029631
U100380,2025-06-20,312.64,Agent,loan,T029632
U100639,2025-06-09,952.19,Agent,loan,T029633
U102782,2025-05-16,908.11,App,loan,T029634
U102194,2025-06-30,690.84,USSD,bill,T029635
U100813,2025-05-10,795.29,App,send,T029636
U101409,2025-07-16,264.64,App,topup,T029637
U100891,2025-05-01,959.61,USSD,loan,T029638
U101444,2025-06-16,249.8,Agent,loan,T029639
U100446,2025-07-16,343.64,App,loan,T029640
U102611,2025-06-22,174.54,Agent,send,T029641
U101991,2025-05-07,455.34,App,bill,T029642
U100755,2025-06-22,164.25,USSD,bill,T029643
U102958,2025-06-13,135.97,USSD,loan,T029644
U102323,2025-05-09,793.53,USSD,topup,T029645
U101303,2025-05-04,274.9,USSD,loan,T029646
U101078,2025-06-28,10.06,USSD,topup,T029647
U100539,2025-07-04,213.15,USSD,topup,T029648
U101044,2025-06-08,684.41,USSD,loan,T029649
U101120,2025-06-30,583.78,Agent,topup,T029650
U100028,2025-06-19,135.52,Agent,loan,T029651
U100443,2025-05-31,296.09,Agent,send,T029652
U101488,2025-06-10,74.61,Agent,send,T029653
U100944,2025-05-29,948.86,USSD,bill,T029654
U101053,2025-05-12,646.08,App,send,T029655
U101999,2025-06-01,276.28,Agent,send,T029656
U100179,2025-07-12,668.04,Agent,loan,T029657
U102701,2025-06-13,183.42,USSD,topup,T029658
U102505,2025-07-20,186.56,Agent,loan,T029659
U102065,2025-05-05,490.98,Agent,loan,T029660
U102961,2025-06-08,571.83,Agent,send,T029661
U100705,2025-07-01,464.74,Agent,topup,T029662
U100922,2025-06-22,981.07,App,bill,T029663
U101739,2025-07-02,461.42,App,loan,T029664
U102296,2025-07-20,497.54,Agent,loan,T029665
U100417,2025-04-30,798.1,App,send,T029666
U102535,2025-05-13,104.51,App,bill,T029667
U101623,2025-07-22,87.64,Agent,topup,T029668
U102492,2025-06-10,357.55,USSD,send,T029669
U100627,2025-07-18,106.74,USSD,send,T029670
U102664,2025-06-25,761.89,USSD,topup,T029671
U101842,2025-07-02,101.71,USSD,bill,T029672
U101154,2025-05-19,372.34,USSD,loan,T029673
U101814,2025-05-23,662.36,App,topup,T029674
U102253,2025-07-28,810.53,App,topup,T029675
U100183,2025-07-17,740.18,App,topup,T029676
U101414,2025-07-09,238.25,USSD,bill,T029677
U102285,2025-05-07,594.89,USSD,loan,T029678
U102743,2025-06-05,618.32,USSD,topup,T029679
U101750,2025-05-25,8.01,App,bill,T029680
U101537,2025-05-17,12.17,Agent,loan,T029681
U102752,2025-07-07,828.1,App,send,T029682
U100137,2025-07-11,266.59,USSD,loan,T029683
U100859,2025-05-19,461.15,Agent,send,T029684
U102755,2025-05-01,376.0,Agent,bill,T029685
U100060,2025-06-08,336.78,USSD,send,T029686
U101660,2025-05-03,928.8,USSD,bill,T029687
U100358,2025-05-05,17.64,App,loan,T029688
U102301,2025-05-17,851.03,App,send,T029689
U101104,2025-05-18,61.75,App,bill,T029690
U102047,2025-05-05,938.38,Agent,bill,T029691
U102298,2025-05-17,177.75,App,topup,T029692
U101835,2025-06-17,340.82,App,loan,T029693
U102022,2025-06-10,526.74,App,send,T029694
U100480,2025-07-23,567.33,Agent,loan,T029695
U101321,2025-06-01,502.89,Agent,loan,T029696
U102983,2025-07-01,925.98,App,topup,T029697
U100121,2025-07-06,370.66,Agent,loan,T029698
U100794,2025-06-01,442.23,Agent,send,T029699
U102473,2025-07-27,38.21,Agent,loan,T029700
U100507,2025-07-06,791.02,Agent,send,T029701
U102133,2025-05-01,639.79,Agent,topup,T029702
U101819,2025-07-04,13.58,USSD,loan,T029703
